instance,n,m,A,B,ratio,base,best,mean,std,known_alpha,gap,relative_gap
evil-N120-p98-myc5x24,120,236,1,3.5,3.5,15,48,46.15,0.9526279441628822,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,3.5,3.5,18,48,46.23,0.8701149349367587,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,3.5,3.5,20,48,46.04,1.009158064923429,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,3.5,3.5,25,48,45.8,1.0954451150103324,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,3.5,3.5,30,48,45.55,1.1434596626029272,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,3.5,3.5,40,47,45.41,1.1233432244866213,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,3.5,3.5,50,47,44.96,1.3108775686539151,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,3.5,3.5,75,47,44.49,1.506618730800862,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,3.5,3.5,100,47,44.14,1.600124995117569,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4,4,3,46,43.17,1.0104949282406122,48,2,0.041666666666666664
evil-N120-p98-myc5x24,120,236,1,4,4,4,47,44.51,0.8774394566008528,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4,4,5,48,45.26,0.9446692542895634,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,6,48,45.78,0.87840765023991,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,7,48,46.03,0.9322553298319082,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,8,48,46.22,0.9119210492142398,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,10,48,46.23,0.7855571271397136,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,12,48,46.31,0.9348261870529732,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,15,48,46.12,0.9620810776644555,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,18,48,46.19,0.8910106621135352,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,20,48,46.06,1.0180373274099532,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,25,48,45.79,1.0889903580840374,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,30,48,45.52,1.17881296226331,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4,4,40,47,45.39,1.130442391278742,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4,4,50,47,44.94,1.3177253128023305,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4,4,75,47,44.48,1.5131424255502186,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4,4,100,47,44.14,1.600124995117569,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,3,45,43.3,0.9643650760992956,48,3,0.0625
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,4,47,44.59,0.8954886933959579,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,5,48,45.3,0.9643650760992956,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,6,48,45.74,0.9232551110067032,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,7,48,45.96,0.9583318840568751,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,8,48,46.22,0.9119210492142398,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,10,48,46.24,0.8380930735902786,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,12,48,46.29,0.9305374790947434,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,15,48,46.12,0.9620810776644555,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,18,48,46.18,0.9097252332435326,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,20,48,46.03,1.0045396955820112,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,25,48,45.78,1.0916043239196151,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,30,48,45.5,1.1874342087037917,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,40,47,45.37,1.1371455491712572,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,50,47,44.93,1.3285706605220513,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,75,47,44.48,1.5131424255502186,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,4.5,4.5,100,47,44.14,1.600124995117569,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,5,5,3,45,43.18,0.9937806599043874,48,3,0.0625
evil-N120-p98-myc5x24,120,236,1,5,5,4,47,44.68,0.8930845424706444,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,5,5,5,48,45.34,0.9820386957752734,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,6,48,45.75,0.9096702699330126,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,7,48,45.93,0.9407975340103737,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,8,48,46.16,0.913454979733539,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,10,48,46.3,0.8426149773176358,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,12,48,46.3,0.9327379053088815,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,15,48,46.11,0.9580709785814411,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,18,48,46.16,0.9134549797335388,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,20,48,46.03,1.0045396955820112,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,25,48,45.76,1.1056219968868204,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,30,48,45.49,1.1957842614786331,48,0,0.0
evil-N120-p98-myc5x24,120,236,1,5,5,40,47,45.37,1.1371455491712572,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,5,5,50,47,44.93,1.3285706605220513,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,5,5,75,47,44.48,1.5131424255502186,48,1,0.020833333333333332
evil-N120-p98-myc5x24,120,236,1,5,5,100,47,44.14,1.600124995117569,48,1,0.020833333333333332
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,3,12,5.45,2.479415253643488,22,10,0.45454545454545453
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,4,12,5.68,2.5802325476592225,22,10,0.45454545454545453
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,5,12,5.78,2.6517164252611924,22,10,0.45454545454545453
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,6,12,5.87,2.5638057648737744,22,10,0.45454545454545453
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,7,13,6.01,2.64005681757041,22,9,0.4090909090909091
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,8,13,6.09,2.709594065538231,22,9,0.4090909090909091
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,10,14,6.2,2.80713376952364,22,8,0.36363636363636365
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,12,22,6.41,3.3048297989457796,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,15,22,6.36,3.377928359216637,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,18,15,6.22,2.9952629266894086,22,7,0.3181818181818182
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,20,15,6.25,3.0442568879777543,22,7,0.3181818181818182
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,25,15,6.27,3.049114625592157,22,7,0.3181818181818182
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,30,15,6.38,3.081493144564823,22,7,0.3181818181818182
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,40,21,6.59,3.376669957221167,22,1,0.045454545454545456
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,50,22,6.74,3.7030257898102734,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,75,22,6.62,3.422805866536985,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.0,1.0,100,21,6.57,3.3771437635966874,22,1,0.045454545454545456
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,3,20,6.67,3.6470673149806268,22,2,0.09090909090909091
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,4,22,8.34,5.144356130751446,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,5,22,10.89,6.688639622524151,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,6,22,13.96,7.029822188362946,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,7,22,16.7,6.879680225126746,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,8,22,18.35,5.836737102183034,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,10,22,20.94,3.4170747723747574,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,12,22,21.54,2.5511566004461583,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,15,22,21.97,0.17058722109231983,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,18,22,21.99,0.09949874371066199,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,20,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,25,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,30,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,40,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,50,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,75,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,1.5,1.5,100,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,3,22,15.37,6.532465078360541,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,4,22,21.22,1.8632230140270387,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,5,22,21.91,0.28618176042508375,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,6,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,7,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,8,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,10,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,12,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,15,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,18,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,20,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,25,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,30,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,40,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,50,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,75,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2,2,100,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,3,22,21.61,0.563826214360418,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,4,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,5,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,6,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,7,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,8,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,10,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,12,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,15,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,18,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,20,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,25,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,30,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,40,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,50,22,21.99,0.09949874371066196,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,75,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,2.5,2.5,100,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,3,22,21.96,0.19595917942265423,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,4,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,5,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,6,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,7,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,8,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,10,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,12,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,15,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,18,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,20,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,25,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,30,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,40,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,50,22,21.99,0.09949874371066196,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,75,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3,3,100,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,3,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,4,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,5,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,6,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,7,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,8,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,10,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,12,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,15,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,18,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,20,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,25,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,30,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,40,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,50,22,21.99,0.09949874371066196,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,75,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,3.5,3.5,100,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,3,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,4,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,5,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,6,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,7,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,8,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,10,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,12,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,15,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,18,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,20,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,25,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,30,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,40,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,50,22,21.99,0.09949874371066196,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,75,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4,4,100,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,3,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,4,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,5,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,6,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,7,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,8,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,10,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,12,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,15,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,18,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,20,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,25,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,30,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,40,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,50,22,21.99,0.09949874371066196,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,75,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,4.5,4.5,100,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,3,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,4,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,5,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,6,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,7,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,8,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,10,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,12,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,15,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,18,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,20,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,25,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,30,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,40,22,22.0,0.0,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,50,22,21.99,0.09949874371066196,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,75,22,21.98,0.13999999999999999,22,0,0.0
evil-N121-p98-myc11x11,121,508,1,5,5,100,22,21.98,0.13999999999999999,22,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,3,14,4.8,2.3999999999999995,20,6,0.3
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,4,17,5.15,2.80490641555115,20,3,0.15
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,5,20,5.36,3.0708956348270773,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,6,19,5.43,3.073288141388633,20,1,0.05
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,7,19,5.55,3.4362043012603305,20,1,0.05
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,8,20,6.37,4.522510364830577,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,10,20,6.52,4.665790393920412,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,12,20,7.86,6.033274401185479,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,15,20,9.57,6.937225670251761,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,18,20,9.89,6.770369266147895,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,20,20,11.2,7.3688533707762165,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,25,20,12.53,7.42489730568713,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,30,20,13.06,7.372679295886943,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,40,20,14.98,7.1595809933263554,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,50,20,15.29,6.994705140318641,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,75,20,17.0,6.028266749240614,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.0,1.0,100,20,16.78,6.327053026488715,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,3,20,7.64,5.28492194833566,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,4,20,12.89,6.519041340565344,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,5,20,18.56,1.0892199043352082,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,6,20,19.28,0.9282241108697834,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,7,20,19.69,0.5038849074937649,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,8,20,19.9,0.33166247903553986,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,10,20,19.98,0.13999999999999999,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,12,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,15,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,18,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,20,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,25,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,30,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,40,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,50,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,75,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,1.5,1.5,100,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,3,20,18.04,2.0145470955031057,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,4,20,19.55,0.5361902647381804,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,5,20,19.93,0.2551470164434615,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,6,20,19.99,0.09949874371066199,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,7,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,8,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,10,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,12,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,15,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,18,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,20,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,25,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,30,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,40,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,50,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,75,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2,2,100,20,19.95,0.21794494717703367,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,3,20,19.4,0.58309518948453,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,4,20,19.95,0.21794494717703367,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,5,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,6,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,7,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,8,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,10,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,12,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,15,20,19.99,0.09949874371066197,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,18,20,20.0,0.0,20,0,0.0
evil-N125-p98-s3m25x5,125,873,1,2.5,2.5,20,20,19.99,0.09949874371066199,20,0,0.0
